source_id,target_id,distance,weight,match_rank,match_type,stratum_key,source_country,target_country
Italy_196,Spain_242,0.23333333333333334,1.0,1,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,IT,ES
Italy_221,Spain_605,0.24,1.0,1,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,IT,ES
Italy_239,Spain_171,0.23333333333333334,0.5,1,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,IT,ES
Italy_239,Spain_579,0.23333333333333334,0.5,2,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,IT,ES
Italy_295,Iceland_103,0.23333333333333334,1.0,1,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,IT,IS
Italy_314,Spain_496,0.24,1.0,1,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,IT,ES
Iceland_35,Spain_37,0.2,0.25,1,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,IS,ES
Iceland_35,Spain_532,0.2,0.25,2,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,IS,ES
Iceland_35,Spain_605,0.24,0.25,3,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,IS,ES
Iceland_35,Italy_126,0.24,0.25,4,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,IS,IT
Iceland_90,Romania_49,0.23333333333333334,1.0,1,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,IS,RO
Iceland_103,Italy_295,0.23333333333333334,1.0,1,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,IS,IT
Greece_4,Spain_217,0.24,1.0,1,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,ES
Greece_22,United Kingdom_50,0.2,0.2,1,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,GB
Greece_22,Norway_41,0.2,0.2,2,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,NO
Greece_22,Finland_36,0.2,0.2,3,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,FI
Greece_22,France_1,0.2,0.2,4,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,FR
Greece_22,Italy_72,0.24,0.2,5,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,IT
Greece_32,Spain_225,0.2,0.25,1,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,ES
Greece_32,Spain_358,0.2,0.25,2,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,ES
Greece_32,Spain_324,0.23333333333333334,0.25,3,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,ES
Greece_32,Romania_103,0.23333333333333334,0.25,4,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,RO
Greece_54,Spain_607,0.2,0.2,1,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,ES
Greece_54,Finland_32,0.2,0.2,2,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,FI
Greece_54,Spain_421,0.23333333333333334,0.2,3,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,ES
Greece_54,Spain_83,0.23333333333333334,0.2,4,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,ES
Greece_54,Spain_480,0.23333333333333334,0.2,5,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,ES
Greece_63,United Kingdom_50,0.2,0.2,1,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,GB
Greece_63,Norway_41,0.2,0.2,2,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,NO
Greece_63,Finland_36,0.2,0.2,3,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,FI
Greece_63,France_1,0.2,0.2,4,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,FR
Greece_63,Italy_72,0.24,0.2,5,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,IT
Greece_80,Spain_76,0.24,1.0,1,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,ES
Greece_89,Spain_83,0.2,0.2,1,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,ES
Greece_89,Spain_421,0.2,0.2,2,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,ES
Greece_89,Spain_480,0.2,0.2,3,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,ES
Greece_89,Spain_614,0.2,0.2,4,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,ES
Greece_89,Spain_605,0.23333333333333334,0.2,5,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,GR,ES
Greece_94,Romania_16,0.07333333333333333,0.3333333333333333,1,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,UNCLEAR,RO
Greece_94,Spain_430,0.24,0.3333333333333333,2,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,UNCLEAR,ES
Greece_94,Spain_629,0.24,0.3333333333333333,3,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,UNCLEAR,ES
Germany_11,Spain_410,0.2,0.2,1,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,DE,ES
Germany_11,Spain_434,0.2,0.2,2,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,DE,ES
Germany_11,Spain_544,0.2,0.2,3,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,DE,ES
Germany_11,Latvia_3,0.23333333333333334,0.2,4,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,DE,UNCLEAR
Germany_11,Spain_125,0.24,0.2,5,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,DE,ES
Germany_38,Spain_171,0.24,0.5,1,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,DE,ES
Germany_38,Spain_579,0.24,0.5,2,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,DE,ES
Germany_43,Spain_125,0.2,0.2,1,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,DE,ES
Germany_43,Italy_72,0.2,0.2,2,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,DE,IT
Germany_43,Finland_6,0.2,0.2,3,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,DE,FI
Germany_43,Spain_410,0.24,0.2,4,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,DE,ES
Germany_43,Spain_434,0.24,0.2,5,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,DE,ES
France_1,United Kingdom_50,0.2,0.2,1,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,FR,GB
France_1,Norway_41,0.2,0.2,2,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,FR,NO
France_1,Greece_63,0.2,0.2,3,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,FR,GR
France_1,Greece_22,0.2,0.2,4,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,FR,GR
France_1,Finland_36,0.2,0.2,5,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,FR,FI
Finland_6,Spain_125,0.2,0.2,1,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,FI,ES
Finland_6,Italy_72,0.2,0.2,2,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,FI,IT
Finland_6,Germany_43,0.2,0.2,3,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,FI,DE
Finland_6,Spain_410,0.24,0.2,4,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,FI,ES
Finland_6,Spain_434,0.24,0.2,5,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,FI,ES
Finland_32,Spain_607,0.2,0.2,1,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,FI,ES
Finland_32,Greece_54,0.2,0.2,2,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,FI,GR
Finland_32,Spain_421,0.23333333333333334,0.2,3,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,FI,ES
Finland_32,Spain_83,0.23333333333333334,0.2,4,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,FI,ES
Finland_32,Spain_480,0.23333333333333334,0.2,5,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,FI,ES
Finland_36,United Kingdom_50,0.2,0.2,1,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,FI,GB
Finland_36,Norway_41,0.2,0.2,2,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,FI,NO
Finland_36,Greece_63,0.2,0.2,3,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,FI,GR
Finland_36,Greece_22,0.2,0.2,4,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,FI,GR
Finland_36,France_1,0.2,0.2,5,cross,0|NA|NA|NA|0|nan|NA|ORGANIZATION,FI,FR
Spain_121,Malta_5,0.2,1.0,1,cross,0|NA|NA|NA|1|nan|NA|NATURAL_PERSON,ES,MT
Spain_473,Malta_5,0.2,1.0,1,cross,0|NA|NA|NA|1|nan|NA|NATURAL_PERSON,ES,MT
Spain_506,Malta_5,0.2,1.0,1,cross,0|NA|NA|NA|1|nan|NA|NATURAL_PERSON,ES,MT
Malta_5,Spain_121,0.2,0.3333333333333333,1,cross,0|NA|NA|NA|1|nan|NA|NATURAL_PERSON,MT,ES
Malta_5,Spain_473,0.2,0.3333333333333333,2,cross,0|NA|NA|NA|1|nan|NA|NATURAL_PERSON,MT,ES
Malta_5,Spain_506,0.2,0.3333333333333333,3,cross,0|NA|NA|NA|1|nan|NA|NATURAL_PERSON,MT,ES
Spain_52,Slovenia_17,0.2,1.0,1,cross,0|NA|NA|NA|1|nan|NA|NOT_MENTIONED,ES,SI
Slovenia_17,Spain_52,0.2,1.0,1,cross,0|NA|NA|NA|1|nan|NA|NOT_MENTIONED,SI,ES
Spain_105,Italy_20,0.2,0.5,1,cross,0|NA|NA|NA|1|nan|NA|ORGANIZATION,ES,IT
Spain_105,Finland_23,0.24,0.5,2,cross,0|NA|NA|NA|1|nan|NA|ORGANIZATION,ES,FI
Spain_409,Finland_23,0.2,0.5,1,cross,0|NA|NA|NA|1|nan|NA|ORGANIZATION,ES,FI
Spain_409,Italy_20,0.24,0.5,2,cross,0|NA|NA|NA|1|nan|NA|ORGANIZATION,ES,IT
Spain_443,Italy_20,0.22000000000000003,1.0,1,cross,0|NA|NA|NA|1|nan|NA|ORGANIZATION,ES,IT
Slovenia_73,Iceland_86,0.2,1.0,1,cross,0|NA|NA|NA|1|nan|NA|ORGANIZATION,SI,IS
Romania_120,Italy_64,0.2,1.0,1,cross,0|NA|NA|NA|1|nan|NA|ORGANIZATION,RO,IT
Italy_20,Spain_105,0.2,0.25,1,cross,0|NA|NA|NA|1|nan|NA|ORGANIZATION,IT,ES
Italy_20,Spain_443,0.22000000000000003,0.25,2,cross,0|NA|NA|NA|1|nan|NA|ORGANIZATION,IT,ES
Italy_20,Spain_409,0.24,0.25,3,cross,0|NA|NA|NA|1|nan|NA|ORGANIZATION,IT,ES
Italy_20,Finland_23,0.24,0.25,4,cross,0|NA|NA|NA|1|nan|NA|ORGANIZATION,IT,FI
Italy_64,Romania_120,0.2,1.0,1,cross,0|NA|NA|NA|1|nan|NA|ORGANIZATION,IT,RO
Italy_146,Germany_28,0.24,1.0,1,cross,0|NA|NA|NA|1|nan|NA|ORGANIZATION,IT,DE
Iceland_86,Slovenia_73,0.2,1.0,1,cross,0|NA|NA|NA|1|nan|NA|ORGANIZATION,IS,SI
Germany_28,Italy_146,0.24,1.0,1,cross,0|NA|NA|NA|1|nan|NA|ORGANIZATION,DE,IT
Finland_23,Spain_409,0.2,0.3333333333333333,1,cross,0|NA|NA|NA|1|nan|NA|ORGANIZATION,FI,ES
Finland_23,Spain_105,0.24,0.3333333333333333,2,cross,0|NA|NA|NA|1|nan|NA|ORGANIZATION,FI,ES
Finland_23,Italy_20,0.24,0.3333333333333333,3,cross,0|NA|NA|NA|1|nan|NA|ORGANIZATION,FI,IT
Spain_418,Iceland_23,0.21141975308641978,0.3333333333333333,1,cross,0|NA|NA|NA|NA|2020-2021|O|ORGANIZATION,ES,IS
Spain_418,Netherlands_27,0.2303497942386831,0.3333333333333333,2,cross,0|NA|NA|NA|NA|2020-2021|O|ORGANIZATION,ES,NL
Spain_418,Italy_24,0.23585390946502058,0.3333333333333333,3,cross,0|NA|NA|NA|NA|2020-2021|O|ORGANIZATION,ES,IT
Netherlands_27,Iceland_48,0.21141975308641978,0.5,1,cross,0|NA|NA|NA|NA|2020-2021|O|ORGANIZATION,NL,IS
Netherlands_27,Spain_418,0.2303497942386831,0.5,2,cross,0|NA|NA|NA|NA|2020-2021|O|ORGANIZATION,NL,ES
Italy_24,Iceland_23,0.19727366255144033,0.3333333333333333,1,cross,0|NA|NA|NA|NA|2020-2021|O|ORGANIZATION,IT,IS
Italy_24,Iceland_29,0.2006172839506173,0.3333333333333333,2,cross,0|NA|NA|NA|NA|2020-2021|O|ORGANIZATION,IT,IS
Italy_24,Spain_418,0.23585390946502058,0.3333333333333333,3,cross,0|NA|NA|NA|NA|2020-2021|O|ORGANIZATION,IT,ES
Iceland_23,Italy_24,0.19727366255144033,0.5,1,cross,0|NA|NA|NA|NA|2020-2021|O|ORGANIZATION,IS,IT
Iceland_23,Spain_418,0.21141975308641978,0.5,2,cross,0|NA|NA|NA|NA|2020-2021|O|ORGANIZATION,IS,ES
Iceland_29,Italy_24,0.2006172839506173,1.0,1,cross,0|NA|NA|NA|NA|2020-2021|O|ORGANIZATION,IS,IT
Iceland_48,Netherlands_27,0.21141975308641978,1.0,1,cross,0|NA|NA|NA|NA|2020-2021|O|ORGANIZATION,IS,NL
United Kingdom_19,Sweden_26,0.206608005521049,0.5,1,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,GB,SE
United Kingdom_19,Norway_58,0.2370945479641132,0.5,2,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,GB,NO
United Kingdom_62,Spain_530,0.1998792270531401,0.3333333333333333,1,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,GB,ES
United Kingdom_62,Spain_486,0.20686680469289165,0.3333333333333333,2,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,GB,ES
United Kingdom_62,Spain_563,0.24309868875086268,0.3333333333333333,3,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,GB,ES
Sweden_26,United Kingdom_19,0.206608005521049,0.5,1,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,SE,GB
Sweden_26,Norway_58,0.22148033126293995,0.5,2,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,SE,NO
Sweden_27,Iceland_20,0.1682194616977226,0.3333333333333333,1,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,SE,IS
Sweden_27,Iceland_13,0.23240165631469978,0.3333333333333333,2,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,SE,IS
Sweden_27,Norway_81,0.23545548654244305,0.3333333333333333,3,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,SE,NO
Spain_486,United Kingdom_62,0.20686680469289165,1.0,1,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,ES,GB
Spain_530,United Kingdom_62,0.1998792270531401,1.0,1,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,ES,GB
Spain_563,United Kingdom_62,0.24309868875086268,1.0,1,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,ES,GB
Poland_12,Germany_18,0.17779503105590064,1.0,1,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,PL,DE
Norway_58,Sweden_26,0.22148033126293995,0.5,1,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,NO,SE
Norway_58,United Kingdom_19,0.2370945479641132,0.5,2,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,NO,GB
Norway_81,Iceland_13,0.23027950310559006,0.2,1,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,NO,IS
Norway_81,Sweden_27,0.23545548654244305,0.2,2,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,NO,SE
Norway_81,Iceland_20,0.23700828157349896,0.2,3,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,NO,IS
Norway_81,Hungary_11,0.24154589371980675,0.2,4,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,NO,HU
Norway_81,Hungary_13,0.2464113181504486,0.2,5,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,NO,HU
Iceland_13,Norway_81,0.23027950310559006,0.3333333333333333,1,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,IS,NO
Iceland_13,Sweden_27,0.23240165631469978,0.3333333333333333,2,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,IS,SE
Iceland_13,Hungary_11,0.24459972394755003,0.3333333333333333,3,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,IS,HU
Iceland_12,Hungary_13,0.21204278812974464,1.0,1,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,IS,HU
Iceland_20,Sweden_27,0.1682194616977226,0.5,1,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,IS,SE
Iceland_20,Norway_81,0.23700828157349896,0.5,2,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,IS,NO
Hungary_11,Norway_81,0.24154589371980675,0.5,1,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,HU,NO
Hungary_11,Iceland_13,0.24459972394755003,0.5,2,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,HU,IS
Hungary_13,Iceland_12,0.21204278812974464,0.5,1,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,HU,IS
Hungary_13,Norway_81,0.2464113181504486,0.5,2,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,HU,NO
Germany_18,Poland_12,0.17779503105590064,1.0,1,cross,0|NA|NA|NA|NA|2020-2021|NA|ORGANIZATION,DE,PL
Netherlands_19,Iceland_74,0.17235142118863048,1.0,1,cross,0|NA|NA|NA|NA|2022-2023|O|ORGANIZATION,NL,IS
Iceland_74,Netherlands_19,0.17235142118863048,1.0,1,cross,0|NA|NA|NA|NA|2022-2023|O|ORGANIZATION,IS,NL
Sweden_12,Italy_106,0.21270396270396272,0.2,1,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,IT
Sweden_12,Iceland_63,0.21553446553446554,0.2,2,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,IS
Sweden_12,Italy_142,0.22544122544122544,0.2,3,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,IT
Sweden_12,Spain_49,0.22963702963702962,0.2,4,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,ES
Sweden_12,Romania_1,0.24420579420579422,0.2,5,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,RO
Sweden_30,Italy_106,0.22925407925407926,0.2,1,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,IT
Sweden_30,Iceland_63,0.23208458208458208,0.2,2,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,IS
Sweden_30,Italy_158,0.2328171828171828,0.2,3,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,IT
Sweden_30,Italy_142,0.23872793872793874,0.2,4,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,IT
Sweden_30,Spain_49,0.24618714618714618,0.2,5,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,ES
Sweden_33,Italy_184,0.1811188811188811,0.3333333333333333,1,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,IT
Sweden_33,Italy_201,0.23954378954378952,0.3333333333333333,2,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,IT
Sweden_33,Spain_186,0.2478188478188478,0.3333333333333333,3,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,ES
Sweden_41,Spain_49,0.1965034965034965,0.2,1,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,ES
Sweden_41,Germany_14,0.21366966366966367,0.2,2,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,DE
Sweden_41,Hungary_36,0.2416749916749917,0.2,3,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,HU
Sweden_41,Iceland_63,0.24393939393939393,0.2,4,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,IS
Sweden_41,Italy_106,0.24676989676989677,0.2,5,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,IT
Sweden_47,Netherlands_7,0.20516150516150514,0.5,1,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,NL
Sweden_47,Greece_56,0.24295704295704298,0.5,2,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,GR
Sweden_48,Italy_96,0.175990675990676,0.3333333333333333,1,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,IT
Sweden_48,France_7,0.23403263403263405,0.3333333333333333,2,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,FR
Sweden_48,Italy_156,0.23927738927738929,0.3333333333333333,3,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,IT
Sweden_57,Italy_156,0.2426906426906427,1.0,1,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,SE,IT
Spain_49,Sweden_41,0.1965034965034965,0.2,1,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,ES,SE
Spain_49,Iceland_63,0.2141025641025641,0.2,2,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,ES,IS
Spain_49,Italy_106,0.2169330669330669,0.2,3,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,ES,IT
Spain_49,Sweden_12,0.22963702963702962,0.2,4,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,ES,SE
Spain_49,Iceland_83,0.22975357975357977,0.2,5,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,ES,IS
Spain_186,Italy_184,0.23336663336663335,0.5,1,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,ES,IT
Spain_186,Sweden_33,0.2478188478188478,0.5,2,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,ES,SE
Romania_1,Italy_142,0.18869463869463868,0.2,1,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,RO,IT
Romania_1,Iceland_63,0.20466200466200468,0.2,2,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,RO,IS
Romania_1,Iceland_71,0.22206127206127205,0.2,3,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,RO,IS
Romania_1,Sweden_12,0.24420579420579422,0.2,4,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,RO,SE
Romania_1,Italy_106,0.24945054945054945,0.2,5,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,RO,IT
Netherlands_7,Sweden_47,0.20516150516150514,0.5,1,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,NL,SE
Netherlands_7,Greece_56,0.23383283383283382,0.5,2,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,NL,GR
Netherlands_23,Italy_156,0.24627039627039626,1.0,1,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,NL,IT
Italy_90,Hungary_35,0.2292873792873793,1.0,1,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,HU
Italy_96,Sweden_48,0.175990675990676,0.5,1,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,SE
Italy_96,France_7,0.24335664335664334,0.5,2,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,FR
Italy_106,Iceland_63,0.21145521145521143,0.2,1,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,IS
Italy_106,Sweden_12,0.21270396270396272,0.2,2,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,SE
Italy_106,Spain_49,0.2169330669330669,0.2,3,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,ES
Italy_106,Sweden_30,0.22925407925407926,0.2,4,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,SE
Italy_106,Hungary_36,0.24082584082584083,0.2,5,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,HU
Italy_105,Hungary_35,0.216000666000666,1.0,1,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,HU
Italy_142,Romania_1,0.18869463869463868,0.2,1,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,RO
Italy_142,Iceland_63,0.19335664335664338,0.2,2,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,IS
Italy_142,Iceland_71,0.21075591075591074,0.2,3,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,IS
Italy_142,Sweden_12,0.22544122544122544,0.2,4,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,SE
Italy_142,Sweden_30,0.23872793872793874,0.2,5,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,SE
Italy_156,France_7,0.20524475524475524,0.25,1,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,FR
Italy_156,Sweden_48,0.23927738927738929,0.25,2,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,SE
Italy_156,Sweden_57,0.2426906426906427,0.25,3,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,SE
Italy_156,Netherlands_23,0.24627039627039626,0.25,4,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,NL
Italy_158,Iceland_83,0.1979020979020979,0.2,1,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,IS
Italy_158,Hungary_54,0.2055944055944056,0.2,2,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,HU
Italy_158,Sweden_30,0.2328171828171828,0.2,3,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,SE
Italy_158,Germany_14,0.2438228438228438,0.2,4,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,DE
Italy_158,Sweden_12,0.24563769563769564,0.2,5,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,SE
Italy_184,Sweden_33,0.1811188811188811,0.5,1,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,SE
Italy_184,Spain_186,0.23336663336663335,0.5,2,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,ES
Italy_201,Sweden_33,0.23954378954378952,1.0,1,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IT,SE
Iceland_63,Italy_142,0.19335664335664338,0.2,1,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IS,IT
Iceland_63,Romania_1,0.20466200466200468,0.2,2,cross,0|NA|NA|NA|NA|2022-2023|NA|ORGANIZATION,IS,RO
